id,averageRating,category,name,phenotype,reviewCount,slug,strainTopTerp,subtitle,thc,topEffect,distanceMi,cannabinoids_cbc_order,cannabinoids_cbc_percentile50,cannabinoids_cbd_order,cannabinoids_cbd_percentile25,cannabinoids_cbd_percentile50,cannabinoids_cbd_percentile75,cannabinoids_cbg_order,cannabinoids_cbg_percentile50,cannabinoids_thc_order,cannabinoids_thc_percentile25,cannabinoids_thc_percentile50,cannabinoids_thc_percentile75,cannabinoids_thcv_order,cannabinoids_thcv_percentile50,effects_aroused_score,effects_creative_score,effects_energetic_score,effects_euphoric_score,effects_focused_score,effects_giggly_score,effects_happy_score,effects_hungry_score,effects_relaxed_score,effects_sleepy_score,effects_talkative_score,effects_tingly_score,effects_uplifted_score,terps_caryophyllene_score,terps_humulene_score,terps_limonene_score,terps_linalool_score,terps_myrcene_score,terps_ocimene_score,terps_pinene_score,terps_terpinolene_score
505598,5.0,Hybrid,Aqua Woman,Hybrid,1,aqua-woman,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,2.09208120172467,-0.700717772665341,1.19079244389921,-0.759522107317985,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
507205,4.25,Hybrid,Cherry Alien OG,Hybrid,4,cherry-alien-og,,,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.772843676472578,0.147184754470288,-0.968940675064535,-0.63756085336987,-1.2328410925112,-1.04547286402701,-2.35145984071993,0.526115988683608,1.33877126731832,1.78128537215299,-1.03307489130213,-1.02244599903545,-0.425284128948852,,,,,,,,
509846,5.0,Hybrid,Rickey Sticky,Hybrid,1,rickey-sticky,,aka Sticky Rickey,,Uplifted,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,1.37637587649889,-0.824397672504748,-0.700717772665341,1.19079244389921,-0.759522107317985,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,1.45621592737337,,,,,,,,
237266,4.666666666666667,Hybrid,Afghan Widow,Hybrid,9,afghan-widow,,,,Euphoric,,3,,2,,,,4,,1,,,,5,,1.33821349464191,0.147184754470288,1.64700263151515,2.07400505511011,1.68363778171822,-1.04547286402701,-0.967662432216318,-1.13017771526739,-1.0935845126617,0.410977674182528,0.666253767985736,0.753811622456387,0.885988087315094,,,,,,,,
504308,4.333333333333333,Hybrid,Lemon Oasis,Hybrid,3,lemon-oasis,,,,Energetic,,3,,2,,,,4,,1,,,,5,,-0.772843676472578,1.57345236374461,2.95497428480499,-0.63756085336987,1.68363778171822,-1.04547286402701,-0.967662432216318,0.526115988683608,1.33877126731832,0.410977674182528,2.3655824272736,0.753811622456387,0.885988087315094,,,,,,,,
508255,5.0,Hybrid,Perfect Storm,Hybrid,2,perfect-storm,myrcene,,19.0,Aroused,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,19.0,19.0,5,0.0,2.12677916558738,-1.1375624405,-0.86292313743092,0.0337513899197173,0.847625963643896,1.4061214594361,-2.09324068484929,1.20176575931707,1.18854815599931,-0.854304952149548,-0.919471088520987,1.4586114665697,-1.54648039852671,0.100556636671824,0.0321214847312314,0.147438748756794,0.0753676136651232,0.729105405254991,0.0632643700310106,0.169372136247098,0.006
199343,4.692307692307693,Hybrid,Rob Ford Kush,Hybrid,13,rob-ford-kush,,aka Rob Ford,,Hungry,,3,,2,,,,4,,1,,,,5,,-0.167230058981255,-1.03061542419382,-1.17133779236507,0.545902962604533,-0.432221860068242,1.92151384102813,0.174770662080361,2.24768225193062,1.18331433802187,1.33163610848507,-1.24995487842978,0.700108372052309,-0.192123565229599,,,,,,,,
163663,5.0,Sativa,South Asian Sativa,Sativa,3,south-asian-sativa,,,,Giggly,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,-1.1375624405,2.62500127134199,1.84146199557304,0.847625963643896,3.74279741911198,1.596885737827,-1.00662584595092,-2.05459288397405,-0.854304952149548,1.34630045719617,-0.909732028752751,-1.54648039852671,,,,,,,,
326,3.75,Sativa,Arabian Gold,Sativa,12,arabian-gold,terpinolene,,16.0,Euphoric,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,16.0,16.0,17.0,5,0.0,-0.925627581505727,-0.963312556841586,-0.636583581489106,1.40795619888485,-0.894611369669185,-0.551323130941253,-2.26273535788563,-0.0275361168762324,-2.2825963802755,0.495994084827521,-1.2375617363082,-0.514828096947575,-2.07869304924776,0.179,0.066,0.15,0.0265,0.1325,0.6775,0.3385,0.7445
506238,0.0,,White Mimosa,,0,white-mimosa,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
503825,3.5,Hybrid,Jabba's Stash,Hybrid,2,jabbas-stash,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
6067,4.206896551724138,Hybrid,Crimea Blue,Hybrid,29,crimea-blue,myrcene,,20.0,Sleepy,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,20.0,20.0,20.0,5,0.0,0.364335445994286,0.646313875988695,-0.399003011795747,-0.376940252354046,-1.10929694543991,0.0669384350347113,-0.345281089187011,1.20854150037671,-0.617728040938602,1.40699757578662,-0.503678717852446,1.25132577080039,-0.117512184839438,0.0720573801434499,0.026764816912042,0.179856549641374,0.0449414873537179,0.711694979237448,0.01,0.088803322008305,0.0
261743,4.333333333333333,Sativa,Gold King's Thai,Sativa,3,gold-kings-thai,,,,Energetic,,3,,2,,,,4,,1,,,,5,,1.33821349464191,1.57345236374461,2.95497428480499,-0.63756085336987,1.68363778171822,-1.04547286402701,1.7999323847909,-1.13017771526739,-1.0935845126617,-0.959330023787937,0.666253767985736,0.753811622456387,0.885988087315094,,,,,,,,
511792,0.0,Hybrid,Turkish Delight,Hybrid,0,turkish-delight,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
510000,5.0,Sativa,Dominator,Sativa,2,dominator,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,0.764127705199106,2.62500127134199,0.0337513899197173,2.79194521313017,-0.93055450023979,-0.248177473511142,-1.00662584595092,-2.05459288397405,-0.854304952149548,1.34630045719617,1.4586114665697,1.95024551151048,,,,,,,,
506440,4.0,,Critical Orange,,1,critical-orange,,,,Giggly,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,1.37637587649889,-0.824397672504748,2.80429616684849,-1.57680237310801,-0.759522107317985,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,1.45621592737337,,,,,,,,
503800,5.0,Hybrid,Dagwood,Hybrid,2,dagwood,,aka DAG,,Giggly,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,0.764127705199106,-0.86292313743092,0.0337513899197173,-1.09669328584238,3.74279741911198,1.596885737827,3.41015736458507,1.18854815599931,-0.854304952149548,-0.919471088520987,-0.909732028752751,0.201882556491889,,,,,,,,
506054,4.0,,Houndstooth,,2,houndstooth,,,,Aroused,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
500618,4.2,Sativa,Sour Star Head,Sativa,5,sour-star-head,,,,Talkative,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,0.764127705199106,0.881039066955534,0.0337513899197173,0.847625963643896,-0.93055450023979,-0.248177473511142,-1.00662584595092,-0.433022363987368,-0.854304952149548,1.34630045719617,-0.909732028752751,-1.54648039852671,,,,,,,,
505851,5.0,,CBD Yummy,,3,cbd-yummy,myrcene,,3.0,Relaxed,,3,0.0,1,5.0,6.0,7.0,4,0.0,2,3.0,3.0,5.0,5,0.0,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,0.14062,0.046707,0.148095,0.015516,0.57173,0.036892,0.37036,0.036263
504141,0.0,Hybrid,Kosher Sorbet,Hybrid,0,kosher-sorbet,caryophyllene,,16.0,,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,16.0,16.0,16.0,5,0.0,,,,,,,,,,,,,,0.47,0.2,0.36,0.16,0.2,0.0,0.08,0.03
504178,4.5,Hybrid,Giesel Cookies,Hybrid,2,giesel-cookies,limonene,,22.0,Giggly,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,21.0,22.0,23.0,5,0.0,-0.518203834750661,-0.854521611891909,-0.65088806216369,1.37637587649889,-0.824397672504748,2.80429616684849,1.19079244389921,2.553065300584,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,0.280692307692308,0.107692307692308,0.433307692307693,0.0967692307692308,0.344384615384615,0.0006923076923076,0.0966923076923077,0.0081538461538461
504078,5.0,Hybrid,Seattle Summer,Hybrid,3,seattle-summer,,,,Creative,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,2.66581785089821,-0.86292313743092,0.0337513899197173,-1.09669328584238,-0.93055450023979,1.596885737827,-1.00662584595092,-0.433022363987368,-0.854304952149548,-0.919471088520987,-0.909732028752751,1.95024551151048,,,,,,,,
235055,4.375,Hybrid,Afpak,Hybrid,8,afpak,limonene,,21.0,Hungry,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,19.0,21.0,22.0,5,0.0,-0.881975037210542,-0.646027610752479,-1.10524893773633,-0.725943478033632,-0.574608594162701,-0.191792491892352,-0.311231769404563,1.55033051667029,1.53191526758561,0.471703681786094,-1.17913692344932,0.862644749448893,-1.23164129594409,0.210466666666667,0.0744666666666667,0.215133333333333,0.0842,0.137066666666667,0.0,0.0776666666666667,0.0156666666666667
504282,4.0,Hybrid,Rosaberry,Hybrid,2,rosaberry,myrcene,,8.0,Sleepy,,3,0.0,2,7.0,7.0,7.0,4,0.0,1,7.0,8.0,8.0,5,0.0,-0.518203834750661,-0.854521611891909,-0.65088806216369,1.37637587649889,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,0.888101933361296,2.09636058706816,-0.692263482958693,-0.684304088187352,-1.16632850515452,0.0412,0.0,0.1531,0.07605,0.5638,0.045,0.2309,0.0148
509584,4.5,Hybrid,Northern Soul,Hybrid,2,northern-soul,,,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,0.764127705199106,0.881039066955534,-1.7739592157336,-1.09669328584238,-0.93055450023979,-2.09324068484929,-1.00662584595092,1.18854815599931,2.79984890910502,-0.919471088520987,-0.909732028752751,-1.54648039852671,,,,,,,,
504540,0.0,Hybrid,Trinity Kush,Hybrid,0,trinity-kush,myrcene,,16.0,,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,15.0,16.0,19.0,5,0.0,,,,,,,,,,,,,,0.451063476779107,0.138376244514411,0.252497173059356,0.125918124442605,0.802478508613318,0.0075,0.0788007308935019,0.0125
504351,0.0,Hybrid,Mendodawg,Hybrid,0,mendodawg,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
505845,5.0,,Avalanche,,3,avalanche,pinene,,17.0,,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,17.0,17.0,5,0.0,,,,,,,,,,,,,,0.204,0.064,0.12,0.081,0.337,0.118,1.57,0.0
94095,3.974358974358974,Indica,U2 Kush,Indica,39,u2-kush,,aka Ewe-2 Kush,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.663530131604278,-1.63832698342199,-0.634382892154554,-0.464423226618838,-0.905413476925252,0.280510030750259,-0.665128237385444,0.849520360399881,0.223272531448094,1.72549983614331,-0.798583418581085,-0.488754867526071,-0.806917515439399,,,,,,,,
501677,4.833333333333333,Hybrid,Lambs in Space,Hybrid,6,lambs-in-space,pinene,,17.0,Aroused,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,17.0,17.0,5,0.0,1.9570192711061,-0.469758196258531,-0.202977110504923,0.498837508993861,-1.36898889918001,1.17628473186165,-0.764615785252422,-0.149533781949858,-0.943361401342693,-0.150816630112682,-0.0137929212247006,0.0490117783430749,0.695912140629001,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0
505718,5.0,,Dozer,,1,dozer,,,,Relaxed,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
144912,4.8,Sativa,Birds Eye,Sativa,5,birds-eye,,,,Hungry,,3,,2,,,,4,,1,,,,5,,-0.823771644816961,-0.222981015967004,1.06020344761904,0.0442781640483687,-0.147938226820722,-1.11442388229935,0.81472244616635,1.44576108946432,0.455962822117715,-1.02234506677097,-1.10123717297082,-1.09007438120507,1.29645140580902,,,,,,,,
510636,5.0,Hybrid,Chem Toffee,Hybrid,3,chem-toffee,,aka Toffee,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
509848,5.0,Hybrid,Snow Queen,Hybrid,1,snow-queen,,,,Creative,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,1.99801360665674,1.96505524441599,1.37637587649889,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
504455,5.0,Hybrid,Tristar Pebbles,Hybrid,1,tristar-pebbles,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
504419,0.0,Hybrid,Candy Drop,Hybrid,0,candy-drop,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
11154,3.666666666666667,Indica,Blue Bastard,Indica,33,blue-bastard,,,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.992360781405264,-1.25163079268709,-0.341074545986063,0.618359519893586,-1.18267454089891,-0.859225330440343,-0.347107489481855,-0.307436891809289,-1.795442850276,0.848140953378315,-1.09248766962746,-0.33394344135728,-0.962076136456469,,,,,,,,
504214,4.0,Hybrid,2 Fast 2 Vast,Hybrid,3,2-fast-2-vast,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
203153,4.5,Sativa,Supa Don,Sativa,8,supa-don,,,,Focused,,3,,2,,,,4,,1,,,,5,,1.9570192711061,2.38277702229012,2.41296619607476,-2.21272839948612,2.51964959979254,1.17628473186165,0.15791582041665,-1.25372958458385,-2.56493192132937,-1.06435509542633,1.11909285163388,-1.13515996931815,1.5700936181383,,,,,,,,
506005,4.666666666666667,,White Tara,,3,white-tara,,,,Tingly,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,-1.1375624405,-0.86292313743092,0.0337513899197173,-1.09669328584238,-0.93055450023979,-0.248177473511142,-1.00662584595092,1.18854815599931,-0.854304952149548,1.34630045719617,1.4586114665697,-1.54648039852671,,,,,,,,
506273,4.333333333333333,,Dream Wedding,,3,dream-wedding,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,-1.1375624405,0.881039066955534,-1.7739592157336,2.79194521313017,-0.93055450023979,-0.248177473511142,-1.00662584595092,-2.05459288397405,-0.854304952149548,-0.919471088520987,1.4586114665697,1.95024551151048,,,,,,,,
507699,3.666666666666667,Hybrid,El Capitan,Hybrid,3,el-capitan,myrcene,,17.0,Tingly,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,15.0,17.0,18.0,5,0.0,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,2.86821115479632,-1.16632850515452,0.0970928871079193,0.0273102348414118,0.0931713238262692,0.0612298104580101,0.530024682659402,0.0668088038933139,0.383051162214842,0.0
504288,0.0,Hybrid,White Label Rhino,Hybrid,0,white-label-rhino,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
504539,4.0,Hybrid,Sour Puss,Hybrid,1,sour-puss,limonene,,19.0,,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,19.0,19.0,19.0,5,0.0,,,,,,,,,,,,,,0.1593,0.05204,0.3114,0.1711,0.2863,0.0,0.10881,0.03
241327,5.0,Hybrid,Silver Cindy,Hybrid,2,silver-cindy,myrcene,,21.0,Aroused,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,19.0,21.0,23.0,5,0.0,3.70391050747832,-0.854521611891909,1.96505524441599,1.37637587649889,-0.824397672504748,-0.700717772665341,1.19079244389921,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,-0.684304088187352,1.45621592737337,0.379930359497443,0.134022731915467,0.140525893553956,0.124148675184307,1.21686734794898,0.111322553897181,0.555937028035029,0.02
505596,5.0,Hybrid,Superwoman S1,Hybrid,1,superwoman-s1,,,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,0.888101933361296,2.09636058706816,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
187855,4.857142857142857,Indica,Purple Bush,Indica,14,purple-bush,,,,Relaxed,,3,,2,,,,4,,1,,,,5,,-0.934887212113797,0.0066701098238711,-1.17133779236507,-0.440121004115458,-0.962490746291773,-0.62758720589102,-1.83802556847034,-0.763760846162099,1.18331433802187,0.833342400132179,-0.63201718414328,-0.591715352669027,-1.14577608614883,,,,,,,,
138447,5.0,Indica,Madzilla,Indica,5,madzilla,,,,Aroused,,3,,2,,,,4,,1,,,,5,,2.12677916558738,-1.1375624405,-0.86292313743092,1.84146199557304,-1.09669328584238,-0.93055450023979,1.596885737827,1.20176575931707,1.18854815599931,-0.854304952149548,-0.919471088520987,1.4586114665697,0.201882556491889,,,,,,,,
503818,4.333333333333333,Hybrid,Chem Kesey,Hybrid,3,chem-kesey,caryophyllene,,24.0,Aroused,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,22.0,24.0,26.0,5,0.0,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,0.523333333333333,0.206666666666667,0.183333333333333,0.29,0.416666666666667,0.0,0.113333333333333,0.0
508247,0.0,Hybrid,Beach Bum Haze,Hybrid,0,beach-bum-haze,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
509845,5.0,Hybrid,The Cat's Pajamas,Hybrid,5,the-cats-pajamas,,,,Aroused,,3,,2,,,,4,,1,,,,5,,1.9570192711061,-0.469758196258531,0.669003991688304,0.498837508993861,-1.36898889918001,0.0079467520237038,0.15791582041665,-1.25372958458385,-0.943361401342693,-1.06435509542633,-0.0137929212247006,0.0490117783430749,-0.178269336880296,,,,,,,,
282415,4.333333333333333,Hybrid,Alien Apparition,Hybrid,6,alien-apparition,terpinolene,,21.0,Hungry,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,21.0,21.0,21.0,5,0.0,1.33821349464191,0.147184754470288,0.339030978225306,0.718222100870119,0.22539834460351,-1.04547286402701,-2.35145984071993,3.8387033965856,-1.0935845126617,-0.959330023787937,-1.03307489130213,0.753811622456387,-0.425284128948852,0.17,0.065,0.06,0.015,0.365,0.025,0.2,0.38
21391,3.8,Hybrid,Millennium,Hybrid,10,millennium,,,,Energetic,,3,,2,,,,4,,1,,,,5,,-0.900163597333536,0.648037937651386,0.833990498419803,-1.64452921830425,-0.707943083957069,0.534656560049063,-1.35499116602228,-0.487358667266591,-0.86824984568319,0.253440066724945,-0.353816265829919,-1.1915169544595,-0.0547619408460179,,,,,,,,
502401,5.0,Hybrid,Brian Berry Honey Lemon,Hybrid,1,brian-berry-honey-lemon,,,,Creative,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,1.99801360665674,-0.65088806216369,-1.33519003198109,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
73360,4.565217391304348,Hybrid,Juliet,Hybrid,23,juliet,,,,Energetic,,3,,2,,,,4,,1,,,,5,,0.290078752818583,-0.192464239859416,1.91574920251041,0.1916990803671,0.481939383444233,-0.970775543164971,0.903446929000641,-0.764184720046511,-0.489813467498082,-1.21139019572007,0.0537389094534095,-0.937708003415562,1.21656914502684,,,,,,,,
510472,4.5,Hybrid,Bomb Cyclone,Hybrid,2,bomb-cyclone,,,,Tingly,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,1.37637587649889,2.09208120172467,-0.700717772665341,-1.57680237310801,2.553065300584,0.888101933361296,-0.644254808872772,2.70639383561705,2.86821115479632,-1.16632850515452,,,,,,,,
506013,5.0,Hybrid,Banana Dawg,Hybrid,1,banana-dawg,,aka Banana Dog,,Giggly,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,-0.854521611891909,-0.65088806216369,-1.33519003198109,-0.824397672504748,2.80429616684849,1.19079244389921,2.553065300584,0.888101933361296,-0.644254808872772,2.70639383561705,-0.684304088187352,1.45621592737337,,,,,,,,
68787,4.692307692307693,Hybrid,LAPD,Hybrid,13,lapd,,aka LA Confidential Purple Diesel,,Uplifted,,3,,2,,,,4,,1,,,,5,,-0.857723623713216,1.43193194944057,2.41296619607476,0.498837508993861,0.575330350306263,0.0079467520237038,0.15791582041665,0.954662020684139,-0.943361401342693,-1.06435509542633,-0.0137929212247006,0.0490117783430749,2.4442750956476,,,,,,,,
131119,4.666666666666667,Hybrid,Maramota #10,Hybrid,3,maramota-10,,,,Energetic,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,-1.1375624405,2.62500127134199,-1.7739592157336,0.847625963643896,1.4061214594361,-0.248177473511142,-1.00662584595092,1.18854815599931,-0.854304952149548,1.34630045719617,1.4586114665697,-1.54648039852671,,,,,,,,
250319,5.0,Indica,Dolla Sign OG Kush,Indica,6,dolla-sign-og-kush,,,,Creative,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,2.66581785089821,0.881039066955534,-1.7739592157336,-1.09669328584238,-0.93055450023979,-2.09324068484929,1.20176575931707,-0.433022363987368,0.972771978477737,-0.919471088520987,-0.909732028752751,0.201882556491889,,,,,,,,
340,3.910714285714286,Hybrid,Cannadential,Hybrid,56,cannadential,,,,Energetic,,3,,2,,,,4,,1,,,,5,,-0.317371801771647,-0.155395921105689,0.76766091819036,0.390485562892671,0.0586171641854015,-0.64677571537675,-0.351766673907477,-0.524122177453004,-1.32502339249179,-0.577513695622453,0.318583522378742,0.117021733036163,-0.0123397459566968,,,,,,,,
243538,4.294117647058823,Indica,X-Wing,Indica,17,x-wing,,,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.949132797664674,-0.256455152874596,-1.18913094553435,-1.61466075735902,-0.618231498906613,-1.28414946573894,0.944293197558737,1.16135871607687,0.528147369297785,2.61723922180439,-1.26902125092452,-0.710003438394338,-1.32439271678302,,,,,,,,
504146,4.2,Hybrid,DJ's Gold,Hybrid,5,djs-gold,pinene,,17.0,Giggly,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,17.0,17.0,18.0,5,0.0,-0.518203834750661,1.99801360665674,1.96505524441599,-1.33519003198109,2.09208120172467,2.80429616684849,1.19079244389921,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,-0.684304088187352,1.45621592737337,0.104133333333333,0.0517333333333333,0.328333333333333,0.119266666666667,0.2828,0.0958,0.449266666666667,0.0346
504148,5.0,Hybrid,Exodus Kush,Hybrid,1,exodus-kush,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
509982,3.5,Hybrid,Colombian Jack,Hybrid,2,colombian-jack,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
509596,4.666666666666667,Hybrid,Strawberry Nightmare,Hybrid,3,strawberry-nightmare,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,1.99801360665674,-0.65088806216369,1.37637587649889,2.09208120172467,-0.700717772665341,-1.57680237310801,-0.759522107317985,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
504265,5.0,Hybrid,Grape Puff,Hybrid,2,grape-puff,,,,Happy,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,-1.1375624405,-0.86292313743092,0.0337513899197173,0.847625963643896,1.4061214594361,1.596885737827,1.20176575931707,-0.433022363987368,-0.854304952149548,-0.919471088520987,-0.909732028752751,0.201882556491889,,,,,,,,
183727,4.636363636363637,Hybrid,Ganesh Berry,Hybrid,11,ganesh-berry,,,,Euphoric,,3,,2,,,,4,,1,,,,5,,-0.914310255206976,1.02063664895469,-0.564315836325075,1.85900661912079,1.13267156235581,-0.458111483780427,-0.936761889166182,-1.3360974974615,0.50809610619221,0.0836794772329394,-0.467157380698325,-1.21030261617328,-0.304986634671024,,,,,,,,
504410,5.0,Hybrid,Banana Puff,Hybrid,1,banana-puff,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
509710,5.0,Hybrid,Filthy Animal,Hybrid,1,filthy-animal,,aka Filthy Animals,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
510382,5.0,Hybrid,Purple Romulan,Hybrid,3,purple-romulan,,,,Uplifted,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,0.764127705199106,-0.86292313743092,0.0337513899197173,-1.09669328584238,1.4061214594361,-2.09324068484929,-1.00662584595092,1.18854815599931,-0.854304952149548,-0.919471088520987,1.4586114665697,1.95024551151048,,,,,,,,
510298,5.0,Hybrid,Cherry Thai,Hybrid,1,cherry-thai,,,,Aroused,,3,,2,,,,4,,1,,,,5,,3.70391050747832,-0.854521611891909,-0.65088806216369,1.37637587649889,2.09208120172467,-0.700717772665341,-1.57680237310801,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,,,,,,,,
506555,5.0,,Lemon Purple Kush,,1,lemon-purple-kush,caryophyllene,,18.0,Hungry,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,18.0,19.0,5,0.0,-0.518203834750661,-0.854521611891909,-0.65088806216369,1.37637587649889,-0.824397672504748,-0.700717772665341,1.19079244389921,2.553065300584,0.888101933361296,-0.644254808872772,-0.692263482958693,-0.684304088187352,-1.16632850515452,0.700242799494532,0.205749565899384,0.27822404689412,0.139360587104179,0.141883735247707,0.0085911111111111,0.0817642105885689,0.0166826679880661
506794,4.0,Hybrid,Hulk Lava,Hybrid,2,hulk-lava,,,,Tingly,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,0.764127705199106,-0.86292313743092,0.0337513899197173,0.847625963643896,-0.93055450023979,-0.248177473511142,-1.00662584595092,-2.05459288397405,0.972771978477737,1.34630045719617,1.4586114665697,0.201882556491889,,,,,,,,
509857,4.5,Hybrid,Jawa Kush,Hybrid,2,jawa-kush,,,,Hungry,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,-1.1375624405,-0.86292313743092,-1.7739592157336,-1.09669328584238,-0.93055450023979,-0.248177473511142,1.20176575931707,1.18854815599931,0.972771978477737,-0.919471088520987,-0.909732028752751,-1.54648039852671,,,,,,,,
